MenuSID,Menu,DateSID,LocationSID,TotalWasteKgAvg,ModifiedTime,MainMenu
324,"Suikalelihakastike,perunat kaali-tomaatti-jääsalaatti-kurkku",20160801,1,,2021-01-18 09:24:58.060,Lihakastike
644,"Kesäkeitto / kasvissosekeitto,tuore leipä,maksamakkara",20160802,1,,2021-01-18 09:24:58.060,Kasviskeitto
1,"Kalamureke/-pihvi
perunasose,kiinankaali-kurkku-juustosalaatti",20160803,1,,2021-01-18 09:24:58.060,Kalamureke
780,"Broilerivuoka,
jäävuori-melonisalaatti",20160804,1,,2021-01-18 09:24:58.060,Broilerivuoka
366,"Jauhelihapihvi,perunat/muusi porkkanaraaste,lämpimät kasvikset",20160805,1,,2021-01-18 09:24:58.060,Jauhelihapihvi
325,"Broilerikastike,riisi/peruna
kaali-punakaali-ananassalaatti",20160808,1,,2021-01-18 09:24:58.060,Broilerikastike
645,"Kappalekala,perunat/muusi kastike,punajuuri,rapeasalaatti (jäävuori)",20160809,1,,2021-01-18 09:24:58.060,Kalaleike
2,"Riisi-ohrapuuro,mehukeitto
tuore leipä,leikkele,tuorepala",20160810,1,,2021-01-18 09:24:58.060,Puuro
781,"Makkara-/nakkikeitto,
tuore leipä,juusto,
tuorepala",20160811,1,,2021-01-18 09:24:58.060,Makkarakeitto
367,"Pinaattiohukaiset/
kasvispihvi,perunasose puolukka,kiinankaalisalaatti",20160812,1,,2021-01-18 09:24:58.060,Pinaattiohukaiset
326,"Kalakeitto,reissumies,leikkele,tuorepala",20160815,1,,2021-01-18 09:24:58.060,Kalakeitto
646,"Makaronilaatikko/lasagne,porkkanaraaste
",20160816,1,,2021-01-18 09:24:58.060,Makaronilaatikko
3,"Broileripatukka/
kalkkunapihvi,muusi
katrin salaatti (kaali)",20160817,1,,2021-01-18 09:24:58.060,Broilerinugetti
782,"Talon päivä jäävuorisalaatti
(esim. nakit ja perunasose,pyttipannu,tms.)",20160818,1,,2021-01-18 09:24:58.060,Talonpäiväjäävuorisalaatti
368,"Lihakastike,perunat kiinankaali-mandariinisalaatti",20160819,1,,2021-01-18 09:24:58.060,Lihakastike
327,"Lihapyörykät,
perunat/muusi,kastike,kaalisalaatti",20160822,1,,2021-01-18 09:24:58.060,Lihapyörykät
647,"Hedelmäinen broilerikastike,riisi/peruna,jäävuori-melonisalaatti",20160823,1,,2021-01-18 09:24:58.060,Hedelmäinenbroilerikastike
4,"Kiusaus (esim. kinkku),kiinankaalisalaatti,pikkuporkkanat",20160824,1,,2021-01-18 09:24:58.060,Kiusaus
783,"Hernekeitto,sämpylä/rieska,juusto tuorepala",20160825,1,,2021-01-18 09:24:58.060,Hernekeitto
369,"Uunikala,muusi,punajuuri,tuoresalaatti
",20160826,1,,2021-01-18 09:24:58.060,Uunikala
328,"Jauhelihakastike,perunat,porkkana-raejuustosalaatti",20160829,1,,2021-01-18 09:24:58.060,Jauhelihakastike
648,"Tonnikalakasvis-vuoka,punajuuri-omenasalaatti,kurkkuviipale",20160830,1,,2021-01-18 09:24:58.060,Tonnikalakasvis-vuoka
5,"Uunimakkara,muusi,kiinakaali-kurkku-relish -salaatti",20160831,1,,2021-01-18 09:24:58.060,Uunimakkara
784,"Mannapuuro,marjakiisseli 
tuore leipä,leikkele,hedelmä/tuorepala ",20160901,1,,2021-01-18 09:24:58.060,Mannapuuro
370,"Broilerikeitto,
tuore leipä,herkkukurkku",20160902,1,,2021-01-18 09:24:58.060,Broilerikeitto
329,"Suikalelihakastike,perunat kaali-tomaatti-jääsalaatti-kurkku",20160905,1,,2021-01-18 09:24:58.060,Lihakastike
649,"Kesäkeitto / kasvissosekeitto,tuore leipä,maksamakkara",20160906,1,,2021-01-18 09:24:58.060,Kasviskeitto
6,"Kalamureke/-pihvi
perunasose,kiinankaali-kurkku-juustosalaatti",20160907,1,,2021-01-18 09:24:58.060,Kalamureke
785,"Broilerivuoka,
jäävuori-melonisalaatti",20160908,1,,2021-01-18 09:24:58.060,Broilerivuoka
371,"Jauhelihapihvi,perunat/muusi porkkanaraaste,lämpimät kasvikset",20160909,1,,2021-01-18 09:24:58.060,Jauhelihapihvi
330,"Broilerikastike,riisi/peruna
kaali-punakaali-ananassalaatti",20160912,1,,2021-01-18 09:24:58.060,Broilerikastike
650,"Kappalekala,perunat/muusi kastike,punajuuri,rapeasalaatti (jäävuori)",20160913,1,,2021-01-18 09:24:58.060,Kalaleike
7,"Riisi-ohrapuuro,mehukeitto
tuore leipä,leikkele,tuorepala",20160914,1,,2021-01-18 09:24:58.060,Puuro
786,"Makkara-/nakkikeitto,
tuore leipä,juusto,
tuorepala",20160915,1,,2021-01-18 09:24:58.060,Makkarakeitto
372,"Pinaattiohukaiset/
kasvispihvi,perunasose puolukka,kiinankaalisalaatti",20160916,1,,2021-01-18 09:24:58.060,Pinaattiohukaiset
331,"Kalakeitto,reissumies,leikkele,tuorepala",20160919,1,,2021-01-18 09:24:58.060,Kalakeitto
651,"Makaronilaatikko/lasagne,porkkanaraaste
",20160920,1,,2021-01-18 09:24:58.060,Makaronilaatikko
8,"Broileripatukka/
kalkkunapihvi,muusi
katrin salaatti (kaali)",20160921,1,,2021-01-18 09:24:58.060,Broilerinugetti
787,"Talon päivä jäävuorisalaatti
(esim. nakit ja perunasose,pyttipannu,tms.)",20160922,1,,2021-01-18 09:24:58.060,Talonpäiväjäävuorisalaatti
373,"Lihakastike,perunat kiinankaali-mandariinisalaatti",20160923,1,,2021-01-18 09:24:58.060,Lihakastike
332,"Lihapyörykät,
perunat/muusi,kastike,kaalisalaatti",20160926,1,,2021-01-18 09:24:58.060,Lihapyörykät
652,"Hedelmäinen broilerikastike,riisi/peruna,jäävuori-melonisalaatti",20160927,1,,2021-01-18 09:24:58.060,Hedelmäinenbroilerikastike
9,"Kiusaus (esim. kinkku),kiinankaalisalaatti,pikkuporkkanat",20160928,1,,2021-01-18 09:24:58.060,Kiusaus
788,"Hernekeitto,sämpylä/rieska,juusto tuorepala",20160929,1,,2021-01-18 09:24:58.060,Hernekeitto
374,"Uunikala,muusi,punajuuri,tuoresalaatti
",20160930,1,,2021-01-18 09:24:58.060,Uunikala
333,"Jauhelihakastike,perunat,porkkana-raejuustosalaatti",20161003,1,,2021-01-18 09:24:58.060,Jauhelihakastike
653,"Tonnikalakasvis-vuoka,punajuuri-omenasalaatti,kurkkuviipale",20161004,1,,2021-01-18 09:24:58.060,Tonnikalakasvis-vuoka
10,"Uunimakkara,muusi,kiinakaali-kurkku-relish -salaatti",20161005,1,,2021-01-18 09:24:58.060,Uunimakkara
789,"Mannapuuro,marjakiisseli 
tuore leipä,leikkele,hedelmä/tuorepala ",20161006,1,,2021-01-18 09:24:58.060,Mannapuuro
375,"Broilerikeitto,
tuore leipä,herkkukurkku",20161007,1,,2021-01-18 09:24:58.060,Broilerikeitto
334,"Suikalelihakastike,perunat kaali-tomaatti-jääsalaatti-kurkku",20161010,1,,2021-01-18 09:24:58.060,Lihakastike
654,"Kesäkeitto / kasvissosekeitto,tuore leipä,maksamakkara",20161011,1,,2021-01-18 09:24:58.060,Kasviskeitto
11,"Kalamureke/-pihvi
perunasose,kiinankaali-kurkku-juustosalaatti",20161012,1,,2021-01-18 09:24:58.060,Kalamureke
790,"Broilerivuoka,
jäävuori-melonisalaatti",20161013,1,,2021-01-18 09:24:58.060,Broilerivuoka
376,"Jauhelihapihvi,perunat/muusi porkkanaraaste,lämpimät kasvikset",20161014,1,,2021-01-18 09:24:58.060,Jauhelihapihvi
335,"Broilerikastike,riisi/peruna
kaali-punakaali-ananassalaatti",20161017,1,,2021-01-18 09:24:58.060,Broilerikastike
655,"Kappalekala,perunat/muusi kastike,punajuuri,rapeasalaatti (jäävuori)",20161018,1,,2021-01-18 09:24:58.060,Kalaleike
12,"Riisi-ohrapuuro,mehukeitto
tuore leipä,leikkele,tuorepala",20161019,1,,2021-01-18 09:24:58.060,Puuro
791,"Makkara-/nakkikeitto,
tuore leipä,juusto,
tuorepala",20161020,1,,2021-01-18 09:24:58.060,Makkarakeitto
377,"Pinaattiohukaiset/
kasvispihvi,perunasose puolukka,kiinankaalisalaatti",20161021,1,,2021-01-18 09:24:58.060,Pinaattiohukaiset
336,"Kalakeitto,reissumies,leikkele,tuorepala",20161024,1,,2021-01-18 09:24:58.060,Kalakeitto
656,"Makaronilaatikko/lasagne,porkkanaraaste
",20161025,1,,2021-01-18 09:24:58.060,Makaronilaatikko
13,"Broileripatukka/
kalkkunapihvi,muusi
katrin salaatti (kaali)",20161026,1,,2021-01-18 09:24:58.060,Broilerinugetti
792,"Talon päivä jäävuorisalaatti
(esim. nakit ja perunasose,pyttipannu,tms.)",20161027,1,,2021-01-18 09:24:58.060,Talonpäiväjäävuorisalaatti
378,"Lihakastike,perunat kiinankaali-mandariinisalaatti",20161028,1,,2021-01-18 09:24:58.060,Lihakastike
337,"Lihapyörykät,
perunat/muusi,kastike,kaalisalaatti",20161031,1,,2021-01-18 09:24:58.060,Lihapyörykät
657,"Hedelmäinen broilerikastike,riisi/peruna,jäävuori-melonisalaatti",20161101,1,,2021-01-18 09:24:58.060,Hedelmäinenbroilerikastike
14,"Kiusaus (esim. kinkku),kiinankaalisalaatti,pikkuporkkanat",20161102,1,,2021-01-18 09:24:58.060,Kiusaus
793,"Hernekeitto,sämpylä/rieska,juusto tuorepala",20161103,1,,2021-01-18 09:24:58.060,Hernekeitto
379,"Uunikala,muusi,punajuuri,tuoresalaatti
",20161104,1,,2021-01-18 09:24:58.060,Uunikala
338,"Jauhelihakastike,perunat,porkkana-raejuustosalaatti",20161107,1,,2021-01-18 09:24:58.060,Jauhelihakastike
658,"Tonnikalakasvis-vuoka,punajuuri-omenasalaatti,kurkkuviipale",20161108,1,,2021-01-18 09:24:58.060,Tonnikalakasvis-vuoka
15,"Uunimakkara,muusi,kiinakaali-kurkku-relish -salaatti",20161109,1,,2021-01-18 09:24:58.060,Uunimakkara
794,"Mannapuuro,marjakiisseli 
tuore leipä,leikkele,hedelmä/tuorepala ",20161110,1,,2021-01-18 09:24:58.060,Mannapuuro
380,"Broilerikeitto,
tuore leipä,herkkukurkku",20161111,1,,2021-01-18 09:24:58.060,Broilerikeitto
339,"Suikalelihakastike,perunat kaali-tomaatti-jääsalaatti-kurkku",20161114,1,,2021-01-18 09:24:58.060,Lihakastike
659,"Kesäkeitto / kasvissosekeitto,tuore leipä,maksamakkara",20161115,1,,2021-01-18 09:24:58.060,Kasviskeitto
16,"Kalamureke/-pihvi
perunasose,kiinankaali-kurkku-juustosalaatti",20161116,1,,2021-01-18 09:24:58.060,Kalamureke
795,"Broilerivuoka,
jäävuori-melonisalaatti",20161117,1,,2021-01-18 09:24:58.060,Broilerivuoka
381,"Jauhelihapihvi,perunat/muusi porkkanaraaste,lämpimät kasvikset",20161118,1,,2021-01-18 09:24:58.060,Jauhelihapihvi
340,"Broilerikastike,riisi/peruna
kaali-punakaali-ananassalaatti",20161121,1,,2021-01-18 09:24:58.060,Broilerikastike
660,"Kappalekala,perunat/muusi kastike,punajuuri,rapeasalaatti (jäävuori)",20161122,1,,2021-01-18 09:24:58.060,Kalaleike
17,"Riisi-ohrapuuro,mehukeitto
tuore leipä,leikkele,tuorepala",20161123,1,,2021-01-18 09:24:58.060,Puuro
796,"Makkara-/nakkikeitto,
tuore leipä,juusto,
tuorepala",20161124,1,,2021-01-18 09:24:58.060,Makkarakeitto
382,"Pinaattiohukaiset/
kasvispihvi,perunasose puolukka,kiinankaalisalaatti",20161125,1,,2021-01-18 09:24:58.060,Pinaattiohukaiset
341,"Kalakeitto,reissumies,leikkele,tuorepala",20161128,1,,2021-01-18 09:24:58.060,Kalakeitto
661,"Makaronilaatikko/lasagne,porkkanaraaste
",20161129,1,,2021-01-18 09:24:58.060,Makaronilaatikko
18,"Broileripatukka/
kalkkunapihvi,muusi
katrin salaatti (kaali)",20161130,1,,2021-01-18 09:24:58.060,Broilerinugetti
797,"Talon päivä jäävuorisalaatti
(esim. nakit ja perunasose,pyttipannu,tms.)",20161201,1,,2021-01-18 09:24:58.060,Talonpäiväjäävuorisalaatti
383,"Lihakastike,perunat kiinankaali-mandariinisalaatti",20161202,1,,2021-01-18 09:24:58.060,Lihakastike
342,"Lihapyörykät,
perunat/muusi,kastike,kaalisalaatti",20161205,1,,2021-01-18 09:24:58.060,Lihapyörykät
662,"Hedelmäinen broilerikastike,riisi/peruna,jäävuori-melonisalaatti",20161206,1,,2021-01-18 09:24:58.060,Hedelmäinenbroilerikastike
19,"Kiusaus (esim. kinkku),kiinankaalisalaatti,pikkuporkkanat",20161207,1,,2021-01-18 09:24:58.060,Kiusaus
798,"Hernekeitto,sämpylä/rieska,juusto tuorepala",20161208,1,,2021-01-18 09:24:58.060,Hernekeitto
384,"Uunikala,muusi,punajuuri,tuoresalaatti
",20161209,1,,2021-01-18 09:24:58.060,Uunikala
343,"Jauhelihakastike,perunat,porkkana-raejuustosalaatti",20161212,1,,2021-01-18 09:24:58.060,Jauhelihakastike
663,"Tonnikalakasvis-vuoka,punajuuri-omenasalaatti,kurkkuviipale",20161213,1,,2021-01-18 09:24:58.060,Tonnikalakasvis-vuoka
20,"Uunimakkara,muusi,kiinakaali-kurkku-relish -salaatti",20161214,1,,2021-01-18 09:24:58.060,Uunimakkara
799,"Mannapuuro,marjakiisseli 
tuore leipä,leikkele,hedelmä/tuorepala ",20161215,1,,2021-01-18 09:24:58.060,Mannapuuro
385,"Broilerikeitto,
tuore leipä,herkkukurkku",20161216,1,,2021-01-18 09:24:58.060,Broilerikeitto
344,"Suikalelihakastike,perunat kaali-tomaatti-jääsalaatti-kurkku",20161219,1,,2021-01-18 09:24:58.060,Lihakastike
664,"Kesäkeitto / kasvissosekeitto,tuore leipä,maksamakkara",20161220,1,,2021-01-18 09:24:58.060,Kasviskeitto
21,"Kalamureke/-pihvi
perunasose,kiinankaali-kurkku-juustosalaatti",20161221,1,,2021-01-18 09:24:58.060,Kalamureke
800,"Broilerivuoka,
jäävuori-melonisalaatti",20161222,1,,2021-01-18 09:24:58.060,Broilerivuoka
386,"Jauhelihapihvi,perunat/muusi porkkanaraaste,lämpimät kasvikset",20161223,1,,2021-01-18 09:24:58.060,Jauhelihapihvi
1561,"Broilerikastike,riisi/peruna
kaali-punakaali-ananassalaatti",20161226,1,,2021-01-18 09:24:58.060,Broilerikastike
1562,"Kappalekala,perunat/muusi kastike,punajuuri,rapeasalaatti (jäävuori)",20161227,1,,2021-01-18 09:24:58.060,Kalaleike
1563,"Riisi-ohrapuuro,mehukeitto
tuore leipä,leikkele,tuorepala",20161228,1,,2021-01-18 09:24:58.060,Puuro
1564,"Makkara-/nakkikeitto,
tuore leipä,juusto,
tuorepala",20161229,1,,2021-01-18 09:24:58.060,Makkarakeitto
1565,"Pinaattiohukaiset/
kasvispihvi,perunasose puolukka,kiinankaalisalaatti",20161230,1,,2021-01-18 09:24:58.060,Pinaattiohukaiset
345,"Kalakeitto,reissumies,leikkele,tuorepala",20170102,1,,2021-01-18 09:24:58.060,Kalakeitto
665,"Makaronilaatikko/lasagne,porkkanaraaste
",20170103,1,,2021-01-18 09:24:58.060,Makaronilaatikko
22,"Broileripatukka/
kalkkunapihvi,muusi
katrin salaatti (kaali)",20170104,1,,2021-01-18 09:24:58.060,Broilerinugetti
801,"Talon päivä jäävuorisalaatti
(esim. nakit ja perunasose,pyttipannu,tms.)",20170105,1,,2021-01-18 09:24:58.060,Talonpäiväjäävuorisalaatti
387,"Lihakastike,perunat kiinankaali-mandariinisalaatti",20170106,1,,2021-01-18 09:24:58.060,Lihakastike
346,"Lihapyörykät,
perunat/muusi,kastike,kaalisalaatti",20170109,1,,2021-01-18 09:24:58.060,Lihapyörykät
666,"Hedelmäinen broilerikastike,riisi/peruna,jäävuori-melonisalaatti",20170110,1,,2021-01-18 09:24:58.060,Hedelmäinenbroilerikastike
23,"Kiusaus (esim. kinkku),kiinankaalisalaatti,pikkuporkkanat",20170111,1,,2021-01-18 09:24:58.060,Kiusaus
802,"Hernekeitto,sämpylä/rieska,juusto tuorepala",20170112,1,,2021-01-18 09:24:58.060,Hernekeitto
388,"Uunikala,muusi,punajuuri,tuoresalaatti
",20170113,1,,2021-01-18 09:24:58.060,Uunikala
347,"Jauhelihakastike,perunat,porkkana-raejuustosalaatti",20170116,1,,2021-01-18 09:24:58.060,Jauhelihakastike
667,"Tonnikalakasvis-vuoka,punajuuri-omenasalaatti,kurkkuviipale",20170117,1,,2021-01-18 09:24:58.060,Tonnikalakasvis-vuoka
24,"Uunimakkara,muusi,kiinakaali-kurkku-relish -salaatti",20170118,1,,2021-01-18 09:24:58.060,Uunimakkara
803,"Mannapuuro,marjakiisseli 
tuore leipä,leikkele,hedelmä/tuorepala ",20170119,1,,2021-01-18 09:24:58.060,Mannapuuro
389,"Broilerikeitto,
tuore leipä,herkkukurkku",20170120,1,,2021-01-18 09:24:58.060,Broilerikeitto
348,"Suikalelihakastike,perunat kaali-tomaatti-jääsalaatti-kurkku",20170123,1,,2021-01-18 09:24:58.060,Lihakastike
668,"Kesäkeitto / kasvissosekeitto,tuore leipä,maksamakkara",20170124,1,,2021-01-18 09:24:58.060,Kasviskeitto
25,"Kalamureke/-pihvi
perunasose,kiinankaali-kurkku-juustosalaatti",20170125,1,,2021-01-18 09:24:58.060,Kalamureke
804,"Broilerivuoka,
jäävuori-melonisalaatti",20170126,1,,2021-01-18 09:24:58.060,Broilerivuoka
390,"Jauhelihapihvi,perunat/muusi porkkanaraaste,lämpimät kasvikset",20170127,1,,2021-01-18 09:24:58.060,Jauhelihapihvi
349,"Broilerikastike,riisi/peruna
kaali-punakaali-ananassalaatti",20170130,1,,2021-01-18 09:24:58.060,Broilerikastike
669,"Kappalekala,perunat/muusi kastike,punajuuri,rapeasalaatti (jäävuori)",20170131,1,,2021-01-18 09:24:58.060,Kalaleike
26,"Riisi-ohrapuuro,mehukeitto
tuore leipä,leikkele,tuorepala",20170201,1,,2021-01-18 09:24:58.060,Puuro
805,"Makkara-/nakkikeitto,
tuore leipä,juusto,
tuorepala",20170202,1,,2021-01-18 09:24:58.060,Makkarakeitto
391,"Pinaattiohukaiset/
kasvispihvi,perunasose puolukka,kiinankaalisalaatti",20170203,1,,2021-01-18 09:24:58.060,Pinaattiohukaiset
350,"Kalakeitto,reissumies,leikkele,tuorepala",20170206,1,,2021-01-18 09:24:58.060,Kalakeitto
670,"Makaronilaatikko/lasagne,porkkanaraaste
",20170207,1,,2021-01-18 09:24:58.060,Makaronilaatikko
27,"Broileripatukka/
kalkkunapihvi,muusi
katrin salaatti (kaali)",20170208,1,,2021-01-18 09:24:58.060,Broilerinugetti
806,"Talon päivä jäävuorisalaatti
(esim. nakit ja perunasose,pyttipannu,tms.)",20170209,1,,2021-01-18 09:24:58.060,Talonpäiväjäävuorisalaatti
392,"Lihakastike,perunat kiinankaali-mandariinisalaatti",20170210,1,,2021-01-18 09:24:58.060,Lihakastike
351,"Lihapyörykät,
perunat/muusi,kastike,kaalisalaatti",20170213,1,,2021-01-18 09:24:58.060,Lihapyörykät
671,"Hedelmäinen broilerikastike,riisi/peruna,jäävuori-melonisalaatti",20170214,1,,2021-01-18 09:24:58.060,Hedelmäinenbroilerikastike
28,"Kiusaus (esim. kinkku),kiinankaalisalaatti,pikkuporkkanat",20170215,1,,2021-01-18 09:24:58.060,Kiusaus
807,"Hernekeitto,sämpylä/rieska,juusto tuorepala",20170216,1,,2021-01-18 09:24:58.060,Hernekeitto
393,"Uunikala,muusi,punajuuri,tuoresalaatti
",20170217,1,,2021-01-18 09:24:58.060,Uunikala
352,"Jauhelihakastike,perunat,porkkana-raejuustosalaatti",20170220,1,,2021-01-18 09:24:58.060,Jauhelihakastike
672,"Tonnikalakasvis-vuoka,punajuuri-omenasalaatti,kurkkuviipale",20170221,1,,2021-01-18 09:24:58.060,Tonnikalakasvis-vuoka
29,"Uunimakkara,muusi,kiinakaali-kurkku-relish -salaatti",20170222,1,,2021-01-18 09:24:58.060,Uunimakkara
808,"Mannapuuro,marjakiisseli 
tuore leipä,leikkele,hedelmä/tuorepala ",20170223,1,,2021-01-18 09:24:58.060,Mannapuuro
394,"Broilerikeitto,
tuore leipä,herkkukurkku",20170224,1,,2021-01-18 09:24:58.060,Broilerikeitto
353,"Suikalelihakastike,perunat kaali-tomaatti-jääsalaatti-kurkku",20170227,1,,2021-01-18 09:24:58.060,Lihakastike
673,"Kesäkeitto / kasvissosekeitto,tuore leipä,maksamakkara",20170228,1,,2021-01-18 09:24:58.060,Kasviskeitto
30,"Kalamureke/-pihvi
perunasose,kiinankaali-kurkku-juustosalaatti",20170301,1,,2021-01-18 09:24:58.060,Kalamureke
809,"Broilerivuoka,
jäävuori-melonisalaatti",20170302,1,,2021-01-18 09:24:58.060,Broilerivuoka
395,"Jauhelihapihvi,perunat/muusi porkkanaraaste,lämpimät kasvikset",20170303,1,,2021-01-18 09:24:58.060,Jauhelihapihvi
354,"Broilerikastike,riisi/peruna
kaali-punakaali-ananassalaatti",20170306,1,,2021-01-18 09:24:58.060,Broilerikastike
674,"Kappalekala,perunat/muusi kastike,punajuuri,rapeasalaatti (jäävuori)",20170307,1,,2021-01-18 09:24:58.060,Kalaleike
31,"Riisi-ohrapuuro,mehukeitto
tuore leipä,leikkele,tuorepala",20170308,1,,2021-01-18 09:24:58.060,Puuro
810,"Makkara-/nakkikeitto,
tuore leipä,juusto,
tuorepala",20170309,1,,2021-01-18 09:24:58.060,Makkarakeitto
396,"Pinaattiohukaiset/
kasvispihvi,perunasose puolukka,kiinankaalisalaatti",20170310,1,,2021-01-18 09:24:58.060,Pinaattiohukaiset
355,"Kalakeitto,reissumies,leikkele,tuorepala",20170313,1,,2021-01-18 09:24:58.060,Kalakeitto
675,"Makaronilaatikko/lasagne,porkkanaraaste
",20170314,1,,2021-01-18 09:24:58.060,Makaronilaatikko
32,"Broileripatukka/
kalkkunapihvi,muusi
katrin salaatti (kaali)",20170315,1,,2021-01-18 09:24:58.060,Broilerinugetti
811,"Talon päivä jäävuorisalaatti
(esim. nakit ja perunasose,pyttipannu,tms.)",20170316,1,,2021-01-18 09:24:58.060,Talonpäiväjäävuorisalaatti
397,"Lihakastike,perunat kiinankaali-mandariinisalaatti",20170317,1,,2021-01-18 09:24:58.060,Lihakastike
356,"Lihapyörykät,
perunat/muusi,kastike,kaalisalaatti",20170320,1,,2021-01-18 09:24:58.060,Lihapyörykät
676,"Hedelmäinen broilerikastike,riisi/peruna,jäävuori-melonisalaatti",20170321,1,,2021-01-18 09:24:58.060,Hedelmäinenbroilerikastike
33,"Kiusaus (esim. kinkku),kiinankaalisalaatti,pikkuporkkanat",20170322,1,,2021-01-18 09:24:58.060,Kiusaus
812,"Hernekeitto,sämpylä/rieska,juusto tuorepala",20170323,1,,2021-01-18 09:24:58.060,Hernekeitto
398,"Uunikala,muusi,punajuuri,tuoresalaatti
",20170324,1,,2021-01-18 09:24:58.060,Uunikala
357,"Jauhelihakastike,perunat,porkkana-raejuustosalaatti",20170327,1,,2021-01-18 09:24:58.060,Jauhelihakastike
677,"Tonnikalakasvis-vuoka,punajuuri-omenasalaatti,kurkkuviipale",20170328,1,,2021-01-18 09:24:58.060,Tonnikalakasvis-vuoka
34,"Uunimakkara,muusi,kiinakaali-kurkku-relish -salaatti",20170329,1,,2021-01-18 09:24:58.060,Uunimakkara
813,"Mannapuuro,marjakiisseli 
tuore leipä,leikkele,hedelmä/tuorepala ",20170330,1,,2021-01-18 09:24:58.060,Mannapuuro
399,"Broilerikeitto,
tuore leipä,herkkukurkku",20170331,1,,2021-01-18 09:24:58.060,Broilerikeitto
358,"Suikalelihakastike,perunat kaali-tomaatti-jääsalaatti-kurkku",20170403,1,,2021-01-18 09:24:58.060,Lihakastike
678,"Kesäkeitto / kasvissosekeitto,tuore leipä,maksamakkara",20170404,1,,2021-01-18 09:24:58.060,Kasviskeitto
35,"Kalamureke/-pihvi
perunasose,kiinankaali-kurkku-juustosalaatti",20170405,1,,2021-01-18 09:24:58.060,Kalamureke
814,"Broilerivuoka,
jäävuori-melonisalaatti",20170406,1,,2021-01-18 09:24:58.060,Broilerivuoka
400,"Jauhelihapihvi,perunat/muusi porkkanaraaste,lämpimät kasvikset",20170407,1,,2021-01-18 09:24:58.060,Jauhelihapihvi
359,"Broilerikastike,riisi/peruna
kaali-punakaali-ananassalaatti",20170410,1,,2021-01-18 09:24:58.060,Broilerikastike
679,"Kappalekala,perunat/muusi kastike,punajuuri,rapeasalaatti (jäävuori)",20170411,1,,2021-01-18 09:24:58.060,Kalaleike
36,"Riisi-ohrapuuro,mehukeitto
tuore leipä,leikkele,tuorepala",20170412,1,,2021-01-18 09:24:58.060,Puuro
815,"Makkara-/nakkikeitto,
tuore leipä,juusto,
tuorepala",20170413,1,,2021-01-18 09:24:58.060,Makkarakeitto
401,"Pinaattiohukaiset/
kasvispihvi,perunasose puolukka,kiinankaalisalaatti",20170414,1,,2021-01-18 09:24:58.060,Pinaattiohukaiset
360,"Kalakeitto,reissumies,leikkele,tuorepala",20170417,1,,2021-01-18 09:24:58.060,Kalakeitto
680,"Makaronilaatikko/lasagne,porkkanaraaste
",20170418,1,,2021-01-18 09:24:58.060,Makaronilaatikko
37,"Broileripatukka/
kalkkunapihvi,muusi
katrin salaatti (kaali)",20170419,1,,2021-01-18 09:24:58.060,Broilerinugetti
816,"Talon päivä jäävuorisalaatti
(esim. nakit ja perunasose,pyttipannu,tms.)",20170420,1,,2021-01-18 09:24:58.060,Talonpäiväjäävuorisalaatti
402,"Lihakastike,perunat kiinankaali-mandariinisalaatti",20170421,1,,2021-01-18 09:24:58.060,Lihakastike
361,"Lihapyörykät,
perunat/muusi,kastike,kaalisalaatti",20170424,1,,2021-01-18 09:24:58.060,Lihapyörykät
681,"Hedelmäinen broilerikastike,riisi/peruna,jäävuori-melonisalaatti",20170425,1,,2021-01-18 09:24:58.060,Hedelmäinenbroilerikastike
38,"Kiusaus (esim. kinkku),kiinankaalisalaatti,pikkuporkkanat",20170426,1,,2021-01-18 09:24:58.060,Kiusaus
817,"Hernekeitto,sämpylä/rieska,juusto tuorepala",20170427,1,,2021-01-18 09:24:58.060,Hernekeitto
403,"Uunikala,muusi,punajuuri,tuoresalaatti
",20170428,1,,2021-01-18 09:24:58.060,Uunikala
362,"Jauhelihakastike,perunat,porkkana-raejuustosalaatti",20170501,1,,2021-01-18 09:24:58.060,Jauhelihakastike
682,"Tonnikalakasvis-vuoka,punajuuri-omenasalaatti,kurkkuviipale",20170502,1,,2021-01-18 09:24:58.060,Tonnikalakasvis-vuoka
39,"Uunimakkara,muusi,kiinakaali-kurkku-relish -salaatti",20170503,1,,2021-01-18 09:24:58.060,Uunimakkara
818,"Mannapuuro,marjakiisseli 
tuore leipä,leikkele,hedelmä/tuorepala ",20170504,1,,2021-01-18 09:24:58.060,Mannapuuro
404,"Broilerikeitto,
tuore leipä,herkkukurkku",20170505,1,,2021-01-18 09:24:58.060,Broilerikeitto
363,"Suikalelihakastike,perunat kaali-tomaatti-jääsalaatti-kurkku",20170508,1,,2021-01-18 09:24:58.060,Lihakastike
683,"Kesäkeitto / kasvissosekeitto,tuore leipä,maksamakkara",20170509,1,,2021-01-18 09:24:58.060,Kasviskeitto
40,"Kalamureke/-pihvi
perunasose,kiinankaali-kurkku-juustosalaatti",20170510,1,,2021-01-18 09:24:58.060,Kalamureke
819,"Broilerivuoka,
jäävuori-melonisalaatti",20170511,1,,2021-01-18 09:24:58.060,Broilerivuoka
405,"Jauhelihapihvi,perunat/muusi porkkanaraaste,lämpimät kasvikset",20170512,1,,2021-01-18 09:24:58.060,Jauhelihapihvi
364,"Broilerikastike,riisi/peruna
kaali-punakaali-ananassalaatti",20170515,1,,2021-01-18 09:24:58.060,Broilerikastike
